Timestamp,Location_ID,Latitude,Longitude,LULC_Type,Temperature,Humidity,Wind_Speed,Solar_Radiation,Precipitation,Air_Pressure,NDVI
2024-01-01 04:10:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,25.75,74.72,1.67,51.83,0,1014.5,0.58
2024-01-01 04:15:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,25.2,61.93,1.38,36.63,0,1007.63,0.76
2024-01-01 04:20:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,25.51,57.07,0.95,0.0,0,1014.64,0.44
2024-01-01 04:25:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,24.39,61.63,1.5,0.0,0,1008.55,0.55
2024-01-01 04:30:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,23.32,64.64,1.79,0.0,0,1009.73,0.22
2024-01-01 04:35:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,25.9,67.62,1.3,0.0,0,1019.07,0.34
2024-01-01 04:40:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,23.24,69.64,0.89,0.0,0,1008.61,0.33
2024-01-01 04:45:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,24.46,65.83,1.56,0.0,0,1023.34,0.49
2024-01-01 04:50:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,23.99,61.53,1.34,8.52,0,1011.68,0.39
2024-01-01 04:55:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,22.13,66.42,1.16,6.62,0,1010.31,0.34
2024-01-01 05:00:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,26.02,74.4,2.02,0.0,0,1014.9,0.28
2024-01-01 05:05:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,24.4,64.5,1.61,0.0,1,1014.33,0.55
2024-01-01 05:10:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,27.14,68.85,1.93,44.17,0,1011.99,0.55
2024-01-01 05:15:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,26.88,76.11,0.96,0.0,1,1012.43,0.33
2024-01-01 05:20:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,25.91,68.81,1.49,0.0,1,1022.64,0.73
2024-01-01 05:25:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,27.73,71.35,1.61,14.72,1,1019.08,0.71
2024-01-01 05:30:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,24.14,62.22,1.11,0.0,0,1013.23,0.32
2024-01-01 05:35:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,26.38,77.35,1.18,0.0,0,1018.64,0.74
2024-01-01 05:40:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,24.8,70.21,1.68,0.0,0,1012.42,0.44
2024-01-01 05:45:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,25.48,71.57,2.13,0.0,1,1008.2,0.47
2024-01-01 05:50:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,26.33,68.11,1.28,7.02,1,1008.61,0.35
2024-01-01 05:55:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,26.33,75.11,0.86,10.96,0,1006.78,0.2
2024-01-01 06:00:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,27.12,72.79,1.74,31.0,0,1015.91,0.7
2024-01-01 06:05:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,26.12,71.9,0.84,0.0,0,1014.76,0.74
2024-01-01 06:10:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,25.91,74.05,0.58,0.0,1,1021.47,0.55
2024-01-01 06:15:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,27.65,64.52,0.92,0.0,0,1010.09,0.51
2024-01-01 06:20:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,25.6,73.09,2.38,10.77,1,1005.45,0.22
2024-01-01 06:25:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,26.37,64.25,1.13,20.99,0,1010.1,0.51
2024-01-01 06:30:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,26.18,75.76,1.78,63.08,0,1016.89,0.5
2024-01-01 06:35:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,25.93,73.08,0.1,1.41,0,1009.84,0.47
2024-01-01 06:40:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,25.49,72.63,1.69,0.0,0,1019.61,0.64
2024-01-01 06:45:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,25.93,62.79,1.78,30.47,1,1018.37,0.8
2024-01-01 06:50:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,25.02,69.3,0.39,9.15,1,1010.36,0.26
2024-01-01 06:55:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,25.19,63.76,1.42,42.84,0,1007.46,0.71
2024-01-01 07:00:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,27.3,62.18,1.35,204.16,0,1011.23,0.79
2024-01-01 07:05:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,28.15,69.29,0.6,220.38,0,1020.98,0.78
2024-01-01 07:10:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,29.9,69.52,1.19,191.01,0,1015.79,0.69
2024-01-01 07:15:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,26.38,73.29,1.52,213.77,0,1006.6,0.35
2024-01-01 07:20:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,26.58,65.67,1.28,230.27,0,1006.26,0.48
2024-01-01 07:25:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,25.52,63.95,0.48,179.72,0,1012.12,0.59
2024-01-01 07:30:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,29.04,73.44,2.17,226.27,0,1008.75,0.68
2024-01-01 07:35:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,27.7,75.84,2.22,233.45,0,1001.84,0.38
2024-01-01 07:40:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,28.02,73.17,1.78,155.56,1,1021.16,0.68
2024-01-01 07:45:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,29.59,64.17,1.07,215.67,0,1012.99,0.64
2024-01-01 07:50:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,26.2,71.29,1.58,196.71,0,1014.54,0.23
2024-01-01 07:55:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,29.32,59.95,1.61,209.26,0,1016.16,0.57
2024-01-01 08:00:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,26.69,66.25,2.01,362.32,0,1012.88,0.64
2024-01-01 08:05:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,27.75,75.52,1.02,370.06,0,1007.06,0.73
2024-01-01 08:10:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,29.39,65.16,1.46,400.0,0,1008.46,0.33
2024-01-01 08:15:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,29.23,59.06,1.91,439.76,0,1008.55,0.74
2024-01-01 08:20:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,29.4,67.37,1.63,412.21,0,1012.88,0.6
2024-01-01 08:25:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,29.29,66.49,2.16,334.09,0,1012.3,0.77
2024-01-01 08:30:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,28.68,67.09,1.64,436.06,0,1005.61,0.23
2024-01-01 08:35:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,30.81,67.85,1.41,460.83,0,1014.99,0.68
2024-01-01 08:40:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,29.92,76.35,1.68,425.01,0,1019.45,0.68
2024-01-01 08:45:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,27.58,70.48,0.75,375.81,1,1009.57,0.28
2024-01-01 08:50:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,29.36,63.39,1.15,437.2,0,1013.19,0.6
2024-01-01 08:55:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,28.55,63.05,3.1,383.55,2,1011.97,0.49
2024-01-01 09:00:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,28.29,55.78,1.9,505.78,0,1013.96,0.35
2024-01-01 09:05:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,29.49,69.22,1.54,582.58,1,1009.31,0.48
2024-01-01 09:10:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,28.52,63.28,1.31,549.48,2,1012.86,0.79
2024-01-01 09:15:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,29.87,66.32,1.61,513.49,0,1022.21,0.4
2024-01-01 09:20:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,28.45,68.27,1.76,540.26,0,1014.88,0.71
2024-01-01 09:25:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,29.44,74.86,1.02,589.98,0,1012.72,0.78
2024-01-01 09:30:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,28.81,55.96,1.32,626.09,0,1007.35,0.42
2024-01-01 09:35:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,30.41,71.56,0.98,571.39,0,1013.34,0.6
2024-01-01 09:40:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,28.22,68.95,0.1,571.42,0,1016.86,0.38
2024-01-01 09:45:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,28.96,53.23,0.46,545.4,1,1017.88,0.67
2024-01-01 09:50:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,26.49,58.55,1.6,560.43,1,1007.28,0.48
2024-01-01 09:55:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,27.45,62.3,1.7,558.79,0,1010.92,0.41
2024-01-01 10:00:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,29.2,49.44,0.97,662.09,0,1014.08,0.76
2024-01-01 10:05:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,28.54,55.84,1.64,717.91,1,1019.29,0.28
2024-01-01 10:10:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,29.85,67.59,1.74,699.48,0,1011.09,0.61
2024-01-01 10:15:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,28.66,60.57,2.04,677.82,0,1017.82,0.31
2024-01-01 10:20:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,26.5,58.36,1.36,688.95,0,1007.07,0.47
2024-01-01 10:25:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,29.31,54.48,0.65,710.9,0,1017.46,0.4
2024-01-01 10:30:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,29.55,61.46,1.81,672.57,1,1021.22,0.6
2024-01-01 10:35:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,29.24,56.51,0.95,760.72,0,1016.07,0.78
2024-01-01 10:40:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,28.78,64.72,1.52,717.43,0,1014.64,0.69
2024-01-01 10:45:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,28.49,62.63,1.35,734.57,1,1009.34,0.24
2024-01-01 10:50:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,26.56,63.11,1.48,682.28,1,1010.26,0.54
2024-01-01 10:55:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,28.41,58.42,2.25,730.59,1,1022.79,0.69
2024-01-01 11:00:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,26.06,51.83,2.29,752.27,0,1012.56,0.32
2024-01-01 11:05:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,25.56,48.65,1.84,792.38,0,1003.72,0.78
2024-01-01 11:10:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,28.0,55.95,1.81,818.05,0,1005.06,0.72
2024-01-01 11:15:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,25.65,63.47,1.52,733.91,0,1019.92,0.26
2024-01-01 11:20:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,27.28,60.38,1.77,812.59,1,1012.3,0.62
2024-01-01 11:25:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,25.47,52.86,2.26,779.76,0,1008.83,0.43
2024-01-01 11:30:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,22.43,53.8,1.4,750.47,0,1021.48,0.26
2024-01-01 11:35:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,27.73,57.53,2.06,802.3,1,1008.31,0.48
2024-01-01 11:40:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,28.12,47.69,0.9,763.24,0,1009.22,0.65
2024-01-01 11:45:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,26.8,51.2,0.72,753.47,1,1011.05,0.53
2024-01-01 11:50:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,25.12,46.76,1.72,754.73,0,1017.19,0.45
2024-01-01 11:55:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,26.78,61.21,1.41,794.21,0,1009.97,0.61
2024-01-01 12:00:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,26.49,57.0,1.39,831.45,0,1014.96,0.76
2024-01-01 12:05:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,23.91,48.1,0.7,833.96,0,1011.99,0.59
2024-01-01 12:10:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,24.44,47.96,2.09,837.45,0,1010.03,0.64
2024-01-01 12:15:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,24.53,51.39,0.98,793.27,1,1009.87,0.44
2024-01-01 12:20:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,24.37,52.1,2.25,767.8,0,1013.78,0.36
2024-01-01 12:25:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,24.23,52.86,2.02,789.09,0,1013.66,0.39
2024-01-01 12:30:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,22.77,48.74,0.3,819.2,0,1009.96,0.47
2024-01-01 12:35:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,25.73,55.35,1.62,781.88,1,1015.93,0.59
2024-01-01 12:40:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,24.03,58.11,1.26,760.7,0,1004.28,0.22
2024-01-01 12:45:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,25.61,48.07,1.43,838.15,1,1017.12,0.73
2024-01-01 12:50:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,24.33,50.87,1.3,858.84,0,1008.61,0.7
2024-01-01 12:55:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,22.74,56.19,1.75,821.83,1,1011.94,0.54
2024-01-01 13:00:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,22.38,47.41,1.66,749.18,0,1008.11,0.49
2024-01-01 13:05:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,21.17,44.84,0.9,785.49,0,1020.14,0.49
2024-01-01 13:10:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,21.9,42.27,1.92,818.25,0,1022.76,0.38
2024-01-01 13:15:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,20.84,46.17,1.11,769.31,0,1010.6,0.63
2024-01-01 13:20:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,20.73,40.83,2.01,808.97,0,1012.19,0.26
2024-01-01 13:25:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,19.77,50.74,0.97,746.9,0,1022.58,0.7
2024-01-01 13:30:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,19.26,41.16,0.72,783.69,0,1005.95,0.25
2024-01-01 13:35:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,19.97,36.42,1.57,723.29,0,1023.55,0.37
2024-01-01 13:40:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,20.89,47.68,1.85,714.24,0,1013.8,0.64
2024-01-01 13:45:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,21.42,49.39,1.69,732.44,0,1010.31,0.53
2024-01-01 13:50:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,22.24,44.97,1.56,791.85,0,1017.92,0.33
2024-01-01 13:55:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,23.01,51.76,1.38,829.47,0,1016.34,0.49
2024-01-01 14:00:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,16.95,39.72,1.32,747.31,1,1009.16,0.52
2024-01-01 14:05:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,18.14,50.03,1.99,703.06,1,1012.87,0.48
2024-01-01 14:10:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,17.26,48.27,1.69,710.28,0,1010.26,0.58
2024-01-01 14:15:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,18.84,33.03,2.25,690.51,0,1016.45,0.79
2024-01-01 14:20:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,19.03,42.14,1.4,676.58,0,1013.03,0.67
2024-01-01 14:25:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,17.53,45.7,0.62,703.09,0,1017.83,0.34
2024-01-01 14:30:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,16.97,45.93,1.54,686.89,0,1015.51,0.37
2024-01-01 14:35:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,18.97,43.63,2.04,683.76,0,1019.5,0.25
2024-01-01 14:40:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,14.79,30.89,1.29,648.86,0,1015.06,0.23
2024-01-01 14:45:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,17.95,37.01,2.2,737.04,0,1014.95,0.75
2024-01-01 14:50:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,18.45,41.88,1.04,657.04,0,1017.85,0.42
2024-01-01 14:55:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,15.3,39.42,1.54,655.97,0,1010.28,0.53
2024-01-01 15:00:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,13.98,37.01,1.3,493.21,0,1014.84,0.48
2024-01-01 15:05:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,13.55,30.0,1.62,509.86,0,1008.73,0.71
2024-01-01 15:10:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,15.24,42.04,1.29,582.69,0,1006.46,0.8
2024-01-01 15:15:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,14.53,30.04,1.39,603.51,0,1015.48,0.33
2024-01-01 15:20:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,15.27,34.92,1.02,593.52,0,1006.14,0.74
2024-01-01 15:25:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,13.87,40.83,1.5,542.59,0,1014.14,0.41
2024-01-01 15:30:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,14.32,36.37,1.87,538.3,0,1010.71,0.57
2024-01-01 15:35:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,13.06,37.72,1.43,567.76,1,1003.54,0.4
2024-01-01 15:40:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,13.93,40.5,2.55,590.07,0,1012.59,0.29
2024-01-01 15:45:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,14.11,38.5,1.33,575.35,1,1015.74,0.75
2024-01-01 15:50:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,12.77,41.87,1.69,482.28,0,1016.19,0.51
2024-01-01 15:55:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,12.51,30.0,1.05,535.16,2,1004.81,0.31
2024-01-01 16:00:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,10.43,35.83,2.05,354.77,1,1010.42,0.32
2024-01-01 16:05:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,10.85,39.79,1.62,383.8,2,1009.84,0.51
2024-01-01 16:10:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,11.58,36.02,1.77,412.53,0,1009.55,0.28
2024-01-01 16:15:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,10.77,30.0,1.67,385.05,1,1016.23,0.65
2024-01-01 16:20:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,12.02,30.0,0.75,420.63,0,1007.92,0.61
2024-01-01 16:25:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,12.3,31.99,1.17,403.68,0,1015.71,0.23
2024-01-01 16:30:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,11.08,30.0,0.72,412.04,0,1012.99,0.37
2024-01-01 16:35:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,12.28,32.62,0.56,415.43,0,1010.8,0.45
2024-01-01 16:40:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,12.66,35.66,1.45,446.64,0,1005.03,0.59
2024-01-01 16:45:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,11.67,33.98,1.42,413.4,0,1015.14,0.56
2024-01-01 16:50:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,13.03,34.51,1.54,438.18,1,1010.65,0.7
2024-01-01 16:55:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,8.94,43.57,1.72,368.77,0,1004.8,0.4
2024-01-01 17:00:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,8.2,30.0,1.49,196.96,0,1018.84,0.79
2024-01-01 17:05:00,LOC_001,12.766461054232733,77.07805225646256,Grassland,7.07,35.62,1.67,213.53,0,1018.39,0.33
